Video Id,Title,Description
2fRv0yQ_0to,The Dirty Truth Plays Turn on Your Lovelight,"Live at the National Theater, Richmond, VA. Opening for Dickey Betts and Great Southern, 6/14/08, this one includes a little tribute to Dickey (and the Allmans).  Thanks to Forest George for the video!

http://www.myspace.com/thedirtytruthband


(Click on 'watch in high quality' and there will be a noticeable difference)"
llUMU1jy_4g,Snow Patrol - In The End (Official Video),"Snow Patrol - In The End (Official Video)

Listen to Snow Patrol Essentials: https://SnowPatrol.lnk.to/EssentialsID

Connect with Snow Patrol:
https://www.facebook.com/SnowPatrol
http://twitter.com/SnowPatrol
http://www.instagram.com/snowpatrol
http://www.snowpatrol.com

Lyrics

It's the price I guess
For the lies I've told
That the truth
It no longer thrills me

And why can't we laugh
When it's all we have?
Have we put these childish things away?
Have we lost the magic that we once had?

In the end, in the end
There's nothing more to life than love, is there?
In the end, in the end
It's time for us to lose our weary minds

Will you dance with me
Like we used to dance
And remember
How to move together?

You are the torch
And it all makes sense
I've waited here for you forever
I've waited here for you forever

In the end, in the end
There's nothing more to life than love, is there?
In the end, in the end
It's time for us to lose our weary minds

We're lost 'til we learn how to ask
We're lost 'til we learn how to ask
We are lost 'til we learn how to ask
So please, please just ask

In the end, in the end
There's nothing more to life than love, is there?
In the end, in the end
It's time for us to lose our weary minds

There's nothing more to life than love, is there?

#SnowPatrol"
FBSAsOgneRo,Sylosis - Kingdom Of Solitude (Guitar Cover),"Hey bros. :-)

This video has a really special meaning for me; unfortunately I've been through really hard things in my life lately, I've even thought about not making these videos anymore. I was completely alone when I started working for this, I passed 30 long days in solitude only in my room practicing for this, It's a really hard feeling and I thought I wasn't going to make it, but this loneliness itself gave me the strenght to complete this, so here's the message for you: all the hard and bad things in your life you can transform them into something you're proud of, in my case into music.

I bought a Nikon camera finally so HD in this video should be so much better than the rest of my vids. This time I'm playing ""Kingdom of solitude"" from the album ""Edge of the earth"" an amazing song by the british band Sylosis, I really hope you enjoy this one, it was INCREDIBLY difficult, for me Josh Middleton is one if not the best metal guitar player nowdays. I've transcribed the whole thing by ear.

Also I'm not sure why but the final mix of this cover seems to be clipping in certain parts, I'm really sorry for that.

My Ultimate-Guitar profile: http://profile.ultimate-guitar.com/SoundSolemn/
Soundcloud: https://soundcloud.com/soundsolemn
Instagram: http://instagram.com/soundsolemn

Camera: Nikon D3300.

Tuning: E standard.

Guitar: ESP LTD MH-1000 FR Snow White.

Effects: Line 6 Pod 2.0. 

Strings: ""DelTone Strings""

Pick: Jim dunlop 1.14mm.

Cheers, and thanks a LOT ! for watching this video. 
Your metalhead friend: SoundSolemn.

I do not right any of the background music in this video, it is the property of  ""Sylosis"" thanks a lot.

THE GLORY IS FOR YOU GOD."
CgJKmiYth1M,"Iron Maiden Albuquerque 2008, Aces High w/Intro","Iron Maiden Albuquerque 2008, Aces High w/Intro........May 25, 2008....AMAZING SHOW!!"
4NRjVNIWfLA,Thunderstone - I Almighty,"Taken from the album ""Dirt Metal"", Sony Music Finland. Directed by Owe Lingvall, Village Road Film/Helsinki Pump Production"
RGYPUFTSu8A,1983 Gibson challenger review,Good guitar!!! Post any comments or questions or tell us what video to do next
W6GSbPCv0Gw,"Piano Recital - Violin Sonata No. 21 in E minor, K. 304 by Mozart","September 20, 2010 - Trying out a new 3/4 violin

Renee played Violin Sonata No. 21 in E minor, K. 304, 1st Movement by Mozart as a special program during her piano recital.  Melissa Terrall played piano."
ihJPDG_L_cg,Master Naudo Rodrigues - It's a Kind of Magic(Queen),"Naudo's new channel can be found here http://www.youtube.com/user/NAUDORDS
Used to be on here, but greedy studios didn't want none of that, so here it's again."
4uikLPlclqY,trecho da transcarioca madureira a vaz lobo,Gravado por Renato da Sommexe
EfC1UVnp51s,[Fancam Yonghwa] CNBlue Have a Good Night 130413 Singapore Indoor Stadium,"Fancam Yonghwa Have A Good Night
CNBlue BLUE MOON CONCERT
Singapore Indoor Stadium 
13042013"
vJf1AKX-W7M,"You win again, Jerry Lee Lewis Cover","this is my all time favorite song by the best piano player and singer in the world, not to mention my hero, Jerry Lee Lewis. Dont be shy, tell me what you think."
4y3S4aPZz0M,Quarteto Feminino,"Cristina, Eliane, Marcia e Mariana, cantando na Igreija Adventista de Barreiros."
N2YV9dSyXDY,Someone Like You (1984),"This is a 1984 record of Emmylou Harris singing ""Someone Like You"" on a Wurlitzer 2500 jukebox."
zaMRctC6ziM,MAL MOMENTO EN TV PUNK & ROCKERS P2 2, 
Z4bMY0bPK38,The Rocker Covers  'Sweat (a la la la la long)' - Live at Plymouth Volksfest 2011,"More information and to book The Rocker Covers:
www.facebook.com/pages/The-Rocker-Covers/155584211132005
www.myspace.com/rockercovers

Songs played in this medley:
Sweat (a la la la la long)
Mysterious Girl
Red Red Wine
The Sign
All about you
Message to you, Rudy"
NDmktpx3dp0,ZADR slideshow *Not as good as it could have been*,"No bad stuff in this Vidder!!!
Well, the song actually WAS sang by A GIRL but I slowed it down a TINY bit... U can still here the girlyness... ZADR!!!! *twitches* And this vids 'veiwed' #s are SOARING!! U weirdos!!!!"
PGJ2-s8NwUs,Paraguayan song By Cachicamo Latin Harp,Cascada by Cachicamo Latin Harp
ZNP-3UdTs6I,USC Trojan Marching Band | Notre Dame Weekender 2011,"In October 2011, the Trojan Marching Band's celebrated its 20th consecutive trip to the Midwest for the USC vs. Notre Dame game, a streak dating back to 1973. Follow the band on this historic trip through practice in suburban Chicago, rallies downtown, and onto the field at Notre Dame Stadium for the Trojans' thrilling 5th consecutive win in South Bend.

Video by David Dibble. (http://www.daviddibbleland.com/)"
Eh2OlDUyxKk,Miguel Angel Gamero canta el guiso,"Miguel Angel Gamero canta "" El guiso"" en el musical Peter Pan"
QhHwf250woM,R5 Cali Girls | Cincinnati,"R5 performing ""Cali Girls"" in Cincinnati, Ohio 4/18/13 during the Loud Tour :)

*No copyright infringement intended"
E1I8Mq5FtlI,Megadeth Mexico 2012 Peace Sells But Who's Buying,"En vivio en el Pepsi Center Mexico 2012
Todas las Fotos en:https://www.facebook.com/tiempodehibri2.com.mx"
m-o3P7y2OEM,Goo Goo Dolls - Here Is Gone (Cover for Isa Zakera : ),"GET THE DEBUT FULL-LENGTH ALBUM ""Last-Minute Man"" on iTunes NOW!!! CLICK THE LINK TO BUY!!!! http://itunes.apple.com/us/album/last-minute-man/id494042458

My 2010 EP 'Once and for All"" is on itunes now!!! CLICK THE LINK TO BUY! http://itunes.apple.com/us/album/once-and-for-all/id347477512

Official Website:
http://www.SamDeArmond.com

Add me on facebook!
http://www.facebook.com/SamDmusic

Follow me on twitter! 
http://www.twitter.com/Sam_DeArmond"
Hs5t9qLP2Uc,Just hold me - Maria Mena (Piano Cover),"Nice song of Maria Mena. Hope you enjoy my piano cover. If you like it, please leave a comment. :-)"
v2P6vMgkLZo,Rocks in my pillow,This is an old delta blues song. I play this on a Harmony Stella 12 string.
fBfRJ3lqqMU,Video Clip Viral ACTIVE Band Ku Tak Lagi Denganmu - Official Video Klip,"Perform Perdana dari ACTIVE Band dengan single terbarunya "" Ku Tak Lagi Denganmu"" 
Director : Ajie Crowach
DOP : Helza

#artis #vitaliashesya #band #musik #bandindie #videoclip #lagu #penyanyicowok #penyanyicewek
#laguviral #musikindonesia

Link : https://youtube.com/user/AJIECROWACH01"
DKBtRsRBOl0,MON STUDIO live cover sessions #16 - RIHANNA (Diamonds),"MON STUDIO live cover sessions #16 - RIHANNA (Diamonds)

Exceptionnally not live

featuring:
- Vocals / Piano - Elise Mazzarini (THE FLASH)
- Drums / Guitar / Piano / Additionnals keyboards : Yann Klimezyk

Recorded and filmed @ MON STUDIO (Audun-le-tiche - FR) the 3rd of may 2014."
HdWR0g907IQ,Come On A Cone-Nicki Minaj Pink Friday Tour Oakland,Nicki performing Come on A Cone on tour!!
FIgpbZK-dFA,Armin Van Buuren Intro  - Sunrise Festival 2012 Kolobrzeg (28.07.2012), 
1Bmoy0INFkI,Final Fantasy Eternity Memory of Light waves Acoustic,"HERE IS THE TAB http://www.geocities.com/lozanovk/eternity.txt
I uploaded it to ultimate-gutiar.com, so hopefully it will be on there soon!.

An acoustic rendition of Final Fantasy's ""Eternity Memory or light and waves"".  Much thanks to Blitzwater for a great job on  figuring out this song.  This one is played pretty much the same excpet in a different key, which matches the games music. This may be a little sloppy and slightly faster than normal plus the camera died, but it was the first take on this and didnt feel like rerecording.  If anyone wants a tab or even a tutorial video, let me know.  If there is alot of respose for a video tutorial, i will make it."
AXnjIBLyUSg,La vita di Homer Simpson in 1 minuto.,La vita di HJS in 1 minuto.
EtqYBk_I8Wc,NAMM 2014: Music Man John Petrucci Signature-Gitarren,"Weitere NAMM-News:
http://www.session.de/music/blog/cate...
https://www.facebook.com/session.de
https://twitter.com/session_music"
uC6uirlR0x4,Jazz 1 - Jingle Bells 12/17/09, 
TObJYr2Kqhw,"Chris Rea ""Espresso""","Chris Rea ""Espresso"" Live at the Old Fruit Market in Glasgow, 1994. From the original album ""ESPRESSO LOGIC"", 1993."
VB7F0115_MI,"Show - ""Logo Eu"" - Mira Callado - Teatro Rival - RJ - 22.05.2014","Show - ""Logo Eu"" - Myra Calado - Teatro Rival - RJ - 22.05.2014"
Kfe6kcTRYpM,Can We Dance The Vamps Liverpool,The Vamps singing Can We Dance supporting The Wanted 14/03/2014
IUqANcjRBYc,FANS-DONDE ESTA LA SEGURIDAD DE L.A.?-ESCENARIO-ENRIQUE BUNBURY-HELLVILLE-LAX,"LA GENTE SE VUELVE LOCA AL VER AL MAESTRO ENRIQUE, SE DESBORDAN LAS PASIONES, TODOS QUIEREN TOCAR AL QUE AGUNOS SE ATREVEN A LLAMAR UN DIOS-------"
7JhY7RNZX_E,MMV - Sum 41 Fat Lip,My Second MMV
g9fE5uO_-cs,JOEY MUHA - Yellowcard - Ocean Avenue DRUM COVER,"FACEBOOK: http://www.facebook.com/JOEYMUHA
STORE:  http://joeymuha.bigcartel.com
INSTAGRAM: http://instagram.com/JOEYMUHAdrummer
TWITTER: http://twitter.com/JOEYMUHA"
qeTl_InKN_Q,Trey Anastasio - Bathtub Gin Acoustic 02/20/2010,"Trey Anastasio with Classic TAB - Bathtub Gin Acoustic on 02/20/2010 at the State Theater, Minneapolis MN. I believe this was the first time I have ever seen this song acoustic, it was an awesome show.

Sorry the video is a little shaky, I was also enjoying the concert so it was hard to keep perfectly still.  Shot with a Kodak Zi8 HD video camera."
Ar70R2CSsJA,I'm a Rocker,Bruce Springsteen -& The E Street Band - I'm A Rocker - RDS Dublin July 17th 2012
n7iiZKn44xM,SAN TOMASO CHOIR - PASKONG-PASKO NA TALAGA - FINALE,CONCERT
zmXtFFX09wg,Tampa Event Videos - Dance Videos - Music Videos - Performance Vidoes,"Tony Dovolani and Elena Grinenko, professional dancers appear together at the , David A. Straz, Jr. Center for the Performing Arts, formaly,Tampa Bay Performing Arts Center in Tampa, Florida September 28th, 2007 dancing to Shakira, Shakira. www.tbpac.org, www.dovolani.com/, www.buddytv.com/articles/dancing-with-the-stars/profile/elena-grinenko.aspx
Impression Masters Videography, www.impressionmasters.com

Tampa Event Videos, Event Videos, Performing Arts Videos, Dance Videos, David A. Straz, Jr. Center for the Performing Arts, formaly,Performing Arts Center, Tampa, Florida, Tony Dovolani and Elena Grinenko  Shakira, Shakira, Performing Arts Center"
hqx1pYgBReM,After School - Because of You & Ah! LIVE PERF 31st July 2010,"Live Performance at Sundown Festival 2010 at Universal Studios Resort World Sentosa

Sorry for the horrible fancam! First time seeing AfterSchool live. Total spazz."
m1Tt5j_wvxE,Kim Kyung Ho - People Who Make Me Sorrow (Official Music Video),"Kim Kyung Ho - People Who Make Me Sorrow (Music Video)

Hit song from his second album; kimkyung:ho 1997"
kEyMKaWY-pY,cueca para mi acordeon,Aca les va la  cueca para mi acordeon de Victor Hugo Campusano Interpretada por el Grupo Altamar en el Festival Folklorico de abanico 2008
dul5FuTTiP4,Roosevelt Room- Conor Oberst & the Mystic Valley Band,"April 17, 2009 at Coachella Music & Arts Festival."
lw62pKG3-rs,FESTIVAL POR SEVILLANAS -con lo que yo te pedio-BRUMAS-HDAD DEL ROCIO HUEVAR.mp4,"FESTIVAL POR SEVILLANAS PARA CASA HERMANDAD DEL ROCIO CON LOS SIGUIENTES GRUPOS MELHAZA,AIRES NUEVOS,DE CARAMELO, SON DE LUNA ,MENTA Y ROMERO,PACO CANDELA,MARIA DE LA COLINA, Y CON LA PRESENTACION DEL NUEVO DISCO DE BRUMAS PRESENTADO POR PACO CORIA"
JFENbFJy3Es,DJ MacS & DJ Alexander - Tic Tac (AcapulcoGuerrero & NaucalpanMexico) (Tribal 2012),"Tribal Acapulco Guerreo Mex.
Tribal Naucalpan Mex.

Link: http://www.mediafire.com/?3xhemu12fbs2pxw

Facebook:
http://www.facebook.com/MiguelCamarena
http://www.facebook.com/DJAlexander3Ball

Pagina Official de Facebook:
http://www.facebook.com/DJMacSAcapulco

http://www.facebook.com/update_security_info.php?wizard=1#!/pages/DJ-Alexander-Naucalpan-Mex-Colectivo-Tribal-Music-Official/173194909385549


(Dale Me Gusta)"
cAypgSCr7bk,Echame a mi la culpa y ansiedad.mp4,"Concierto en Teatro Benito Juarez de la Universidad Autonoma de Baja California, Ensenada B.C."
4VlE_TTUgEI,Touhou 13: Ten Desires - Ghost Lead (True Spirit Mix),"I love the Spirit World track of this, and I feel like blending the two versions of the song together doesn't sound like the way it should be.

So, I did this.

PM me for a download link."
TzAT4xhu3m0,tomatito potito guadiana 2013,tomatito potito guadiana 2013
i5Dw73ZvnBE,AIKZ-CLASH OF THE TITANS (OFFICIAL MUSIC VIDEO),"Filmed & Directed By De La Haye
Edited By Lefty

Beat Produced By Jewcy 

https://twitter.com/IHateAiKz

https://twitter.com/DeLaHayeTV

https://twitter.com/LeftyLGN"
eTQ59yvsArs,No pares - ESLOVENIA - 5.9 a las 21.00,Fue la mas pefecta. Ame cuando Dul agarraba la bandera eslovena. Casi lloaraba.
MVEDQSi_xTM,Sonic Adventure: Windy and Ripply,"The BGM that plays during the second half of the ""Emerald Coast"" stage in Sonic Adventure.

A nice followup to Azure Blue World, but I definitely prefer that track more."
PQqsNySHtec,First look at iPad app Deregulator - using Thumbjam,"This is my first go on deregulator the new iPad app by Ashshaosh Daa. The app is a delay/echo/reverb combo but with a twist...all components can be randomized to alter each/any setting over time.

the concept is very simple but in use it is a great way of creating mangled textures that recycle what you put in and spitit back out at you in new in interesting ways.  

........................................ 
About Me :
MyOneManBand is the name I give to the live improvisational electronica that I create in real-time out of sounds from many instruments, often using a mixture of organic sound sets such at classical guitar, marimba, dulcimer, kalimba, accordion and drums with synthetic textures electronic percussion, beeps, bleeps and hiss.

I make music to please an urge that exists within me to see what is possible to accomplish on my own with no pre-recording or backing tracks. I came to this way of working through the live-looping process using audio recording tools such as the Boss Loopstation and Echoplex Digital Pro, but I now find for the main part that MIDI is more flexible for what I do as it allows the musical structures of my work to remain flexible in real time so I can add and strip away layers in a non linear way.

I also make music to take my own small space within the context of the many great artists who are also working in the field and as such I am on a journey that does not expect reward financially or through the more conventional measures of success, but rather I hope to find value in my work through the people who I meet through its undertaking and the ideas and thoughts that they bring into my life. 
I am therefore always eager to engage with my views through critique, help or just to talk geek for a while...please...never be afraid to get in touch.

Thanks very much for watching, if you like my work , please consider subscribing to help me continue to spread my work to like minded people.

Phill Wilson (AKA MyOneManBand)


........................................
I take inspiration from Music such as :

Ryuichi Sakamoto & Alva Noto -  http://youtu.be/evllPOj0wTo 

Telefon Tel Aviv - http://youtu.be/MQ2qEah8Fns 

Franck Smith - http://youtu.be/E22bU8-SYOo 

Reyn  Ouwehand - http://youtu.be/pFrizmXlJPA 

........................................

IF POSSIBLE USE HEADPHONES OR CONNECT YOUR COMPUTER TO A QUITE DECENT SOUND-SYSTEM.
........................................

My Current Setup Whilst I am away in Antwerp, Belgium is a somewhat cut down version of my main rig containing the following
1. Korg Microstation
2. Korg Kaoss Pad 3
3. Flame Six In A Row
4. Korg EMX
5. Mutable Instruments Midipal
6. Yamaha Tenori-on



 Includes 5 interconnecting boards, I can use one, any or all of them in any combination as they can all operate with their own internal sync or receiving from one of the other board:
++++++
Board 1
++++++
Korg Electribe SX-1 Sampler (ESX)
Korg Kaoss Pad 3 (KP3)
Flame Six-In-A-Row (6IAR)
Yamaha MU5 (MU-5)
Line 6 M9 Multi-FX (L6 M9)
Akai MPC 500 (MPC500)
Behringer Eurorack Mixer
Philip Rees Midi Filter
++++++
Board 2
++++++
EMU Command Station (MP-7)
Korg Microkorg XL (MK XL)
Korg Electribe ER-ii (ER2)
Korg Kaossilator Pro (K-Pro)
Gibson Echoplex Digital Pro Plus (EDP)
Mutable Instruments Midipal
Custom Audio Switcher
ART Passive Mixer
++++++
Board 3
++++++
Korg Electribe EA-ii (EA2)
Yamaha Tenori-On (TN-on)
Yamaha NS5R (NS5R)
MOTU MTP AV Midi Filter
Mutable Instruments Shruthi
Roland MC-303 Groovebox (MC303)
Dod Passive Mixer
++++++
Board 4
++++++
Roland Guitar Synth GR-09 (GR9)
Line 6 M9 Multi-FX (L6 M9)
Gibson Echoplex Digital Pro Plus (EDP)
Boss Slicer (SL-20)
Roger Linn Adrenalinn ii (AD-2)
Digitech Synth Wah
Custom Y switch
++++++
Board 5
++++++
Gibson Echoplex Digital Pro Plus (EDP)
TC Helicon Voicelive Harmony Pedal 
Berhinger Reverb Machine RV600 Pedal
Boss OC3 Octave Pedal
Marshall Echohead Delay Pedal
++++++
Off Board 
++++++
Fender Roland Ready Strat
Godin Nylon Midi Guitar 
Roland Handsonic 15 (HPD-15)
Roland Handsonic 10 (HPD-10)
Korg Wavedrum (WDX)
Yamaha CDP100 Digital Piano
Mutable Instruments Midipal
Hugh Tracy Alto Kalimba
........................................"
